방위	각도	지역	춘천_1월	춘천_2월	춘천_3월	춘천_4월	춘천_5월	춘천_6월	춘천_7월	춘천_8월	춘천_9월	춘천_10월	춘천_11월	춘천_12월	춘천_연간합
북서	90	포항	10023.64228	12130.86636	16719.80902	20027.8943	22393.24425	26174.13398	22485.58048	21267.92551	16784.7113	13304.32831	10577.13091	8992.692561	146817.2224
북동	30	포항	15812.19841	22218.37311	31469.79951	36683.73465	44621.14732	41066.61159	40328.50172	37019.71404	30073.78056	24503.32358	16912.86441	13079.99628	258626.383
북동	45	포항	11405.84192	16821.71455	25396.07107	30661.61794	38412.88142	36237.02741	35361.04374	31527.00453	25253.08855	19637.84477	13041.73963	9619.775403	214535.6775
북동	60	포항	9927.839863	14025.73531	21055.9482	25488.98887	31984.43875	30777.98408	29981.87446	26479.89238	21274.21919	16554.16683	11424.57608	8707.094903	181130.9412
북동	90	포항	10022.64371	12364.06656	16401.1407	19056.38308	22344.54153	21881.80051	21557.18223	19768.16619	16231.90455	13514.29981	10612.49627	9074.414045	140947.8103
북	30	포항	6744.480046	13916.46132	26297.44664	34760.8519	43487.10793	42082.39485	40183.12434	36254.45312	27495.51332	18785.83839	9658.609037	5671.39897	223433.3118
북	45	포항	6228.376752	6961.887309	15585.81485	26452.2839	36091.42532	37108.0251	34722.70083	29408.83884	20252.84811	11142.20755	7559.682726	6108.025389	174096.6508
북	60	포항	7151.888189	7752.304343	11318.19569	17082.90404	26985.02421	30321.60195	27609.9567	21241.04046	13865.63075	10940.01263	8107.218974	6858.918316	138567.3916
북	90	포항	9125.373924	9442.155908	12045.48094	12981.52661	14917.05341	18008.36337	16126.98239	14037.98574	12628.59554	11069.98738	9098.977117	8424.282746	108097.5789
수평	0	제주	25328.117	35948.44444	43493.40758	46562.58267	54632.06951	45997.23411	49481.50886	47381.86293	46500.68533	36944.85628	29284.94856	24742.83024	355177.5405
남	30	제주	37420.85158	49368.91331	52290.31424	49316.5364	52830.26674	43709.02117	47495.58963	48085.09109	52785.47788	48168.26841	42760.24354	38386.25807	410506.6506
남	45	제주	40539.78745	52146.87795	52476.922	46837.99751	47797.07377	39313.40704	42837.85534	44691.919	51659.62028	49910.4287	46131.35386	42196.28986	405896.2201
남	60	제주	41376.69136	51988.50952	49773.31104	41903.86054	40334.96867	33058.52238	36156.8989	39090.05973	47724.8597	48853.70864	46897.84378	43603.65603	379634.3756
남	90	제주	36135.67227	43105.3144	36620.96268	26161.4461	21082.76593	17810.9004	19418.80344	23017.32867	32629.26003	38817.51381	40589.08264	38997.02654	272627.082
남동	30	제주	33947.62633	44891.49927	49661.1241	48820.65734	54122.39428	44546.03139	48834.31513	48356.61821	50832.39433	46634.84867	38738.08373	34157.23133	396773.1812
남동	45	제주	35709.59379	45968.14855	49142.33279	46552.49528	50008.72575	40825.09774	45201.34651	45630.55684	49239.17393	47862.03222	40497.74872	36221.38941	388886.3742
남동	60	제주	35555.94258	44599.87893	46335.38705	42397.68927	43959.81343	35633.90585	39893.37217	41049.67871	45584.93456	46625.99145	40135.50689	36389.0719	363490.6724
남동	90	제주	29765.73064	35459.85315	35192.84163	30089.42736	28853.37882	23519.34011	26875.701	28588.98423	33018.63556	37300.84536	33390.13211	30893.28637	272039.8981
남서	30	제주	33423.07108	44784.00307	49407.27122	48538.24972	50885.37463	43233.77686	46392.5777	46607.17374	49760.61805	42139.0456	38234.20408	34154.4864	384965.6774
남서	45	제주	34923.76049	45810.97792	48724.04741	46173.37036	45844.78824	39255.45213	42333.41048	43330.78921	47737.61617	41690.85971	39815.90075	36221.56478	373375.7614
남서	60	제주	34539.86243	44399.50999	45837.86896	42163.29878	39486.22689	34062.59004	36975.20889	38605.0502	43840.79669	39408.46298	39324.172	36409.63339	346417.0495
남서	90	제주	28640.39724	35297.01493	34508.6663	30238.8383	25434.46387	22314.16125	24534.7214	26557.62284	31400.42734	29835.51634	32403.37878	30940.88555	256632.9856
동	30	제주	25612.81846	34481.4135	42421.99757	45012.62067	52975.01754	44496.81967	48535.61349	46036.25542	44657.09541	38544.84445	29294.93533	24658.4884	348279.8353
동	45	제주	24701.66386	32308.09366	40202.47893	42061.46476	48972.04602	41089.19885	45274.135	43059.58874	41651.10633	37298.31408	28339.58431	23657.76433	327768.3113
동	60	제주	23143.24322	29661.35925	37181.24414	38178.37386	43694.80392	36592.20826	40843.41575	39095.05529	37675.85613	34898.42601	26637.94495	22215.4009	299430.4517
동	90	제주	18536.05097	23322.77279	29165.8367	28710.09885	31569.50436	26600.41615	30523.40996	29288.43614	28226.54676	27483.23193	21231.75628	17805.73094	228279.3699
서	30	제주	24868.43527	34609.9249	41863.79618	44890.56243	48428.89336	42608.25273	45212.90752	43740.74497	43149.97421	32829.63851	28468.32252	24741.77013	332516.7124
서	45	제주	23733.71287	32580.72563	39299.52457	42132.48117	43205.80533	38788.01289	41245.08472	40087.02406	39707.99712	30110.58826	27119.16284	23740.02144	307890.3489
서	60	제주	22124.80982	29824.68491	35934.62132	38576.41565	37555.58383	34179.18266	36601.00336	35855.73335	35637.46236	27179.54608	25426.44985	22245.23651	278209.6573
서	90	제주	17672.70597	22990.98623	27661.20097	29995.2349	26493.43835	24343.50516	26664.1203	26812.04144	26506.22329	20825.08895	20690.38567	17801.84903	210519.6451
북서	30	제주	16541.38277	23885.78793	33062.07822	39474.33211	46051.14121	41724.71694	43701.5397	40115.28913	35814.26409	24219.00125	18809.86307	15429.47145	276869.1447
북서	45	제주	13665.9778	18884.76699	27247.98086	34003.4411	38728.20092	36658.51261	37931.53235	34249.98334	29300.12744	19050.21618	15459.45443	12576.9551	232281.4989
북서	60	제주	12302.68078	15751.40639	22659.13003	28953.47284	31314.54991	30724.16318	31723.30006	28586.12608	24001.93673	15927.10318	13797.73225	11474.25207	195335.0384
북서	90	제주	10911.21645	12943.56593	17335.54576	22081.00626	20979.88195	20941.122	22068.312	20684.52171	17672.06102	13232.46566	12077.85101	10464.36716	147157.1205
북동	30	제주	16980.84718	23700.5101	33487.95882	39391.23898	49547.25171	43291.60152	46372.49322	41820.94186	36881.88892	27924.74875	19471.42698	15364.78272	288268.0494
북동	45	제주	13969.84282	18677.71879	28022.24201	33713.71249	43390.75116	38718.51054	41425.13793	36541.99392	30650.39951	23082.90666	15859.50138	12545.21196	246229.4526
북동	60	제주	12477.00277	15789.00699	23792.437	28216.56431	36314.8603	32981.27038	35477.68989	30981.74325	25189.71036	19355.89661	13755.2805	11495.12955	209114.7481
북동	90	제주	11006.83726	13249.94476	18747.80911	20441.45651	24739.60839	22927.69727	25184.98506	22155.31129	18486.7576	15183.17274	11856.71133	10517.4562	156863.2252
북	30	제주	12230.39936	18094.84665	28529.32817	36565.38852	46771.52669	42263.24995	44499.57111	39357.34575	32801.00206	20900.4114	13745.2488	10595.08908	253375.1089
북	45	제주	10436.23077	11311.97524	18961.44622	28650.41445	39027.83252	37074.20105	38419.44467	32235.41754	23373.72316	12423.34032	10789.82507	10002.77302	199681.9501
북	60	제주	10646.45378	11485.97204	12637.49601	19468.85576	29390.47879	30093.20876	30446.60644	23643.0792	14133.20299	11180.37567	11073.42327	10266.03611	156940.6619
북	90	제주	10334.70759	11594.2622	12851.58223	13522.19618	15024.02588	16421.66037	16478.91835	14315.12527	12646.24966	11437.82779	10990.33627	10110.05385	113740.1301
수평	0	안동	31407.90036	34462.72532	45226.30179	41790.19356	52467.02	49180.4861	44023.53322	41038.45906	42113.44764	34566.43509	26187.28936	29304.50159	344691.7798
남	30	안동	52403.03821	49098.02296	55990.31582	44969.51836	52135.82048	47124.47611	43644.4779	43846.95006	49769.32399	45754.23553	38352.02159	51507.39424	419638.8971
남	45	안동	58656.83441	52479.46789	56815.79609	43112.47747	47847.48722	42504.44048	40175.1601	41886.40387	49602.73406	47748.29204	41494.25956	58445.11984	424072.0884
남	60	안동	61444.13699	52866.74249	54457.60289	39082.4756	41144.45089	35858.24054	34805.06539	37816.54736	46728.78055	47104.42748	42343.67471	61908.45429	405594.3642
남	90	안동	56108.64157	44759.05856	41037.62294	25635.46477	22799.80457	19211.30134	20275.32929	24574.0857	33812.06983	38255.2281	37092.6885	57720.72609	307433.135
남동	30	안동	45821.10411	44737.79757	52295.53637	43629.63735	51278.21057	47278.51727	43444.34089	43698.81356	48305.16465	42967.68188	34452.34501	44945.801	396494.9856
남동	45	안동	49430.1926	46501.68058	51942.54669	41721.27903	47280.23879	43312.50681	40330.08832	41968.19927	47708.22721	43928.57508	36036.32578	49165.62569	393859.3603
남동	60	안동	50327.92542	45893.6845	49383.128	38294.86728	41599.05766	37830.88707	35815.98234	38532.29059	44815.90083	42595.13078	35702.2243	50661.75627	373457.1109
남동	90	안동	43632.18678	37807.24719	37732.23034	27805.17965	27573.83878	24653.36814	24485.27764	27849.48951	33406.60631	33914.70897	29995.09761	45108.59416	287606.318
남서	30	안동	45313.03904	43744.38875	51842.35143	43901.52737	51439.72301	46830.97187	43432.48214	42075.55534	45714.98352	40919.22787	34366.98182	43708.80854	389518.6471
남서	45	안동	48642.03406	45021.12694	51276.63789	42108.8487	47429.23687	42661.03304	40357.49302	39776.01603	44287.62273	41253.88561	36012.95748	47538.80119	384412.8638
남서	60	안동	49387.92814	44135.90506	48592.64959	38732.5039	41623.80632	37026.96993	35823.41686	36094.36014	40943.18562	39513.68359	35739.65199	48680.02711	362406.401
남서	90	안동	42629.71484	35892.42544	36972.38106	28248.55101	27530.19578	24151.38437	24416.95284	25810.46228	29830.58151	30862.88749	29920.8554	42678.78511	276659.3242
동	30	안동	30738.765	33874.16226	43252.42487	39772.82746	48680.36063	46363.45642	42181.55208	41036.87599	41905.74972	34487.32703	25777.65409	29268.63173	334130.1895
동	45	안동	29529.89916	32507.31442	40754.52867	37248.63619	44318.32776	42477.71562	39021.1385	38774.58978	39422.82037	32828.88472	24823.56068	28496.24607	314275.6523
동	60	안동	27893.8937	30557.22539	37451.29996	34069.48868	39205.90656	37621.72974	35019.94014	35513.09698	35990.85364	30410.39351	23300.79793	27400.3652	288115.9245
동	90	안동	23089.17949	24693.27398	28992.70253	26306.43714	28346.16395	26972.10539	26000.35111	27178.53285	27693.69708	24034.33525	18696.55946	23038.27238	222780.9914
서	30	안동	30056.04901	32718.80753	42604.60363	40084.60869	48725.01337	45761.42736	42135.51378	38746.28128	38695.6096	32083.16258	25711.26975	27886.11305	325273.2698
서	45	안동	28788.93503	31099.7568	39953.38824	37698.96634	44292.37691	41634.18102	38953.86883	35870.60166	35600.2356	29929.29265	24695.64329	26806.0113	303410.2246
서	60	안동	27234.44261	28970.96219	36653.60181	34537.89696	39140.88822	36706.46536	34858.87063	32422.25244	31971.98906	27288.71893	23088.11336	25231.97993	276193.7826
서	90	안동	22333.59315	23125.84217	28406.78656	26405.26428	28202.06296	26417.67063	25835.22507	24567.09301	23782.31228	20998.10408	18717.5256	21284.89348	211864.0145
북서	30	안동	15451.60928	21361.45987	32133.01388	34824.86296	45018.66915	43986.10036	40006.20981	35202.79357	31543.36355	23210.16721	16836.84637	13038.67699	257754.0338
북서	45	안동	11463.99163	16807.225	25936.32704	29963.22465	38280.28317	38219.88236	35249.56795	30403.08924	25785.96877	18617.21772	13946.31364	9705.177351	215217.3422
북서	60	안동	10089.51169	14315.35665	21543.95984	25529.98982	31354.73747	31779.66573	29863.55729	25849.44407	21293.82	15684.5361	12413.98488	8769.5786	181660.053
북서	90	안동	10028.88496	12303.20353	16776.24824	18943.80441	21502.22768	21878.37517	21375.07657	19364.20093	16021.06628	12717.40703	10600.53352	9192.800669	139379.1674
북동	30	안동	15727.48121	21992.82475	32582.14794	34654.61873	45059.59102	44390.22767	40101.30463	36923.90438	33834.42237	24671.42506	16916.96768	13762.92562	263601.0807
북동	45	안동	11734.73735	17461.93293	26328.80978	29756.11918	38282.09321	38790.88701	35345.76492	32629.38105	28219.94695	20168.23813	13965.70998	10178.9821	221414.9332
북동	60	안동	10297.64358	14888.69724	21779.65237	25433.16292	31433.64445	32396.3807	30032.20055	28159.76155	23673.22958	17262.62686	12351.84058	9055.7371	187708.3487
북동	90	안동	10095.27636	12604.95493	16845.00926	19247.41308	21662.37425	22160.48056	21540.27525	21018.30735	17976.57492	13959.46485	10496.64071	9247.179824	143874.6364
북	30	안동	7835.740599	15016.70708	26949.22353	32335.06427	43678.71441	43639.66511	39362.35395	34458.19685	29093.13165	18914.16281	11953.9448	6121.903751	226273.2275
북	45	안동	7335.463064	9342.73184	15946.03985	25173.45026	35745.35113	37376.34752	33952.23514	28530.26066	20364.12385	12024.20345	10471.95626	6664.944501	177823.8302
북	60	안동	8034.789817	9735.532036	11160.21978	17099.33337	26122.72002	29302.71892	26935.82039	21344.68089	13529.79636	11616.21181	10360.33066	7343.221834	140895.549
북	90	안동	9341.471551	10258.43611	11987.3048	13004.76059	14357.35079	15841.30341	16041.96678	15185.51535	13136.58814	11313.94738	9643.666793	8686.202028	108728.4552
수평	0	수원	28252.51952	34997.75206	44461.92709	44429.61204	49249.37655	44982.46071	41472.63369	41645.44528	38664.08375	35564.58179	30013.33486	26297.09954	335948.9492
남	30	수원	46308.19944	49744.33869	55313.58429	48541.97781	49199.25441	43553.69504	41267.45053	44080.54824	44916.47543	47628.27424	47530.52629	45204.73286	411076.442
남	45	수원	51633.20181	53145.11049	56239.53042	46755.08097	45385.70125	39594.3225	38071.79211	41930.84548	44559.4115	49878.81687	52475.44056	51041.05467	416380.7995
남	60	수원	53945.60111	53525.17111	54011.24	42523.87034	39374.10861	33811.5255	33131.62545	37720.96599	41862.58344	49344.21235	54366.87539	53876.26031	399340.1966
남	90	수원	49118.2889	45327.17832	40909.4584	27966.8559	22766.01363	19094.85282	19735.69716	24287.69591	30294.57665	40252.61189	48690.58794	49988.15311	305024.7044
남동	30	수원	40076.87365	44608.75995	51337.82309	47172.28565	48559.18637	42827.83439	42055.87655	43364.09297	42644.7258	43439.19231	41329.80037	38858.51809	384161.3549
남동	45	수원	42952.02646	46110.36478	50996.19634	45166.79609	45084.55978	39225.40332	39594.71357	41306.19838	41642.78552	44091.93285	43737.79372	42092.43352	380974.4031
남동	60	수원	43417.89235	45140.48105	48292.03867	41364.69013	40019.09127	34419.50102	35633.26342	37644.84442	38962.3953	42609.0358	43816.98434	43022.22767	360735.1391
남동	90	수원	37279.97612	36632.74626	36644.79206	29513.13172	27152.04697	23083.01263	24969.5981	26909.20705	29079.18797	33694.23037	37124.27653	37643.44369	277027.1349
남서	30	수원	40863.33169	44828.09747	51331.37007	46319.62561	48560.75882	44216.39752	40180.51238	42904.90312	42785.11438	43572.05846	42265.67575	39349.25366	384778.0551
남서	45	수원	43940.14407	46338.77404	50926.00514	44048.46127	45096.32736	41022.17197	37214.1237	40784.61681	41824.48395	44342.95276	45204.34565	42796.26298	382045.9914
남서	60	수원	44608.50507	45445.83171	48159.47811	40103.23167	40097.63808	36348.80309	33061.45766	37091.08449	39143.64699	42862.14318	45614.46699	43856.57789	362175.1481
남서	90	수원	38701.61478	36986.69214	36475.63298	28349.57194	27196.46082	24490.19596	22864.22382	26385.53157	29244.9393	33916.32934	39066.25926	38544.18081	278802.2297
동	30	수원	27036.92139	33174.16537	41997.85558	42435.00013	46232.28901	41725.64411	41366.92844	40296.06499	37118.48647	33966.39645	28322.06818	25193.78238	320537.0396
동	45	수원	25802.18098	31190.89814	39223.01529	39417.08634	42446.74556	38168.12906	39032.43174	37678.49751	34850.12561	31960.24027	27004.15372	24057.43261	300065.9245
동	60	수원	24018.00816	28774.72653	35755.3435	35582.90211	37884.27736	33911.9218	35642.45394	34255.15759	31864.85075	29347.66518	25381.81768	22592.75275	273895.2606
동	90	수원	19783.54202	22963.47028	27306.78774	26495.21563	27839.54747	24874.91122	27031.79463	25938.80737	24370.31641	22791.94905	20667.67881	18544.57053	210757.627
서	30	수원	27817.82905	33622.57691	41889.41614	41284.91188	46198.89417	43663.27567	38671.63915	39771.922	37309.20746	34068.05511	29762.93112	25711.87989	321121.4553
서	45	수원	26801.42673	31864.24496	39004.92983	37933.90048	42450.32771	40635.41799	35597.97163	36997.86656	35076.40302	32042.93819	28692.51294	24718.53017	300681.1106
서	60	수원	25409.2597	29455.17118	35492.88361	33980.96	37894.89766	36579.35282	31939.20846	33465.38271	32137.56143	29477.85087	26923.05695	23286.26382	274543.4611
서	90	수원	20845.96449	23048.44394	27288.78518	25180.11999	27734.45463	26941.95228	23908.30499	25266.96285	24581.0276	22947.23566	22131.18181	19237.59863	211067.8411
북서	30	수원	14964.84445	21698.92714	31301.53134	35563.35658	42756.30282	41729.4805	37012.11716	35719.09012	30811.45821	23899.40236	16726.56352	12594.4971	251956.2497
북서	45	수원	11518.26849	16784.15666	24865.02461	29585.93635	36809.18651	37138.54299	32399.03001	30875.82368	26066.72315	19002.33307	12871.82723	9578.635513	210152.2713
북서	60	수원	10265.18116	13978.10922	20437.03102	24395.56982	30727.66544	31724.10524	27553.67103	26194.62075	22185.59687	15982.17411	11185.07714	8655.001696	177848.9576
북서	90	수원	9759.177147	11766.17824	15915.55792	17870.29958	21660.59795	22487.09376	20124.92089	19450.67493	17008.16971	13037.60046	10239.82634	8677.660981	137400.6377
북동	30	수원	14541.84661	21294.52942	31392.97681	36395.23509	42816.69541	40265.88429	39135.11075	36141.38075	30660.35801	23813.28787	15942.42718	12405.22914	252043.3514
북동	45	수원	11205.20394	16499.03475	24978.16727	30640.53951	36869.95969	35151.74158	35239.84987	31381.34678	25892.33175	18967.09827	12207.39338	9440.119136	210942.4141
북동	60	수원	9988.166745	14007.46192	20462.76923	25477.32809	30785.48508	29575.68518	30627.52243	26737.98754	22031.16505	15961.31628	10749.17631	8537.940896	179120.3138
북동	90	수원	9677.475546	11999.0994	15771.8583	18566.56588	21853.63552	20971.0396	22436.82802	19877.13107	16875.93042	13040.09099	10112.10327	8596.926949	138734.7911
북	30	수원	8242.309286	14903.96134	26024.50384	33391.26613	41535.73173	40518.66513	37432.67457	34204.43547	27634.72706	18390.42153	9385.971235	6673.688422	218228.3164
북	45	수원	7970.308024	9432.57708	15075.47986	25288.97463	34413.02693	35119.82705	32527.1086	27882.43601	20107.04631	11045.84929	7980.69841	7118.875629	171264.82
북	60	수원	8435.601774	9712.749311	10884.35475	16331.93417	25713.42046	28054.03345	26101.43487	20363.57707	14134.66534	10882.62125	8452.014895	7570.187768	136550.9653
북	90	수원	9134.786553	10076.42072	11611.8969	12816.50041	15105.0248	16185.05522	16007.77859	14411.58314	13012.86772	10884.4391	9206.730856	8329.940847	107251.7605
수평	0	대관	32777.98559	37405.32852	43064.56135	46496.819	49460.364	46834.08034	44650.18634	41910.66172	41652.82804	38710.62056	31392.4669	28931.42864	352879.562
남	30	대관	57851.01225	56406.13279	53959.21658	50941.66314	49667.97312	44980.5685	44252.32869	44950.00628	49996.88237	53389.11443	50971.33626	52767.12529	445152.6073
남	45	대관	65651.09057	61288.17069	55028.45906	49083.14342	45873.54714	40645.62975	40712.29909	42978.61768	50128.99201	56399.23211	56622.39737	60400.13364	455731.6419
남	60	대관	69507.28084	62573.55097	53013.41421	44651.85166	39843.07588	34461.55715	35268.91945	38832.71054	47501.86875	56181.07694	58933.94968	64412.58418	441296.812
남	90	대관	64623.5036	54255.02832	40480.58122	29276.63687	22985.43146	18822.89852	20545.76773	25206.90557	34843.23087	46338.40401	53146.73132	60747.41399	343454.2549
남동	30	대관	48741.44766	50080.7305	49662.4661	48149.43496	48720.53711	44238.72462	43933.44477	43250.03089	46898.7959	49008.86456	44149.57908	45331.27422	410242.7164
남동	45	대관	52912.71753	52642.80995	49336.54661	45806.10334	45293.33022	40396.64211	40860.51582	40986.66863	46193.50713	50422.6495	47037.75194	49887.7318	409865.3707
남동	60	대관	54176.30881	52446.83066	46955.47798	41736.43719	40283.11546	35301.70707	36351.59669	37230.32083	43467.16835	49180.82257	47257.13351	51675.69389	391028.1136
남동	90	대관	47412.24224	43979.45015	36072.97207	29592.13201	27463.65093	23458.9673	24721.99258	26498.54556	32800.84888	39679.86034	40480.37746	46449.25869	305247.5657
남서	30	대관	50647.03549	50091.91915	50633.72833	50186.29664	49337.14941	45859.6485	44052.81309	44398.79128	47364.27293	47802.22557	45122.95097	44835.51279	416195.8498
남서	45	대관	55485.11401	52472.14825	50625.85357	48462.59151	46022.46564	42443.13851	40990.18201	42509.28105	46810.06834	48911.32224	48533.71844	49321.03003	417756.6806
남서	60	대관	57241.33452	52254.04249	48450.57417	44720.1582	41027.42793	37511.74741	36460.83399	38934.33694	44097.21435	47425.92898	49156.20721	50966.94035	399921.6405
남서	90	대관	50799.99663	43670.41122	37612.03889	32436.43432	27971.9495	25197.6434	24830.90105	27936.12603	33382.42635	37869.05876	42439.58362	45438.79773	313264.2977
동	30	대관	30972.608	36126.13262	40608.0389	42706.40783	46170.6712	43041.9673	42492.91797	39623.55199	39669.41171	37884.49884	29861.92409	28607.52124	334249.8502
동	45	대관	29788.51164	34855.17985	38179.93045	39262.44946	42421.91923	39269.10916	39323.38872	36614.31221	37242.31614	36095.42487	28590.58071	27922.16278	313622.2523
동	60	대관	28180.47261	33065.61722	35171.95696	35276.08145	37963.09621	34897.1633	35254.01123	33020.26979	34135.51039	33525.25097	26878.91792	26880.08872	287791.6084
동	90	대관	23581.79869	27295.88111	27604.2233	26581.07511	28115.88539	25691.46148	26023.64183	24878.72136	26564.42923	26778.75228	21978.48624	22928.64438	224784.238
서	30	대관	32783.22446	36028.41026	41905.82303	45367.17557	46911.6777	45349.57573	42618.92455	41229.96124	40410.14117	36412.36728	31147.16621	28094.57115	341896.0867
서	45	대관	32000.68183	34662.00173	39870.90874	42672.7218	43345.73683	42193.06379	39440.36536	38731.1146	38190.95757	34263.02493	30073.92766	27318.96697	323245.2228
서	60	대관	30837.47395	32785.12597	37020.25032	38974.42014	38936.1785	38017.48474	35368.25033	35294.67726	35212.11204	31582.92002	28301.42948	25949.90769	298027.8317
서	90	대관	26246.9349	27070.9571	29109.72467	29554.05566	28852.82135	28208.82192	26161.25711	26619.41022	27383.05144	24970.52462	23491.89536	22200.35762	233426.7234
북서	30	대관	14865.33878	21224.71782	31437.99584	38474.00942	43161.80645	43144.74521	40177.06552	36782.02169	31931.43978	24445.44396	16592.67961	12056.47591	258942.9339
북서	45	대관	10776.74642	16172.09354	25835.7548	32635.17626	37235.43271	38210.20639	35235.22955	32071.07868	26604.21287	18994.24486	12476.98344	8776.945814	215695.3057
북서	60	대관	9559.226689	13748.19974	21825.36792	27329.43063	31179.1646	32526.87334	29818.1425	27370.12127	22480.64005	15850.86103	10903.24124	8105.79114	183290.9779
북서	90	대관	9898.250702	12315.83846	17125.8118	20098.72792	22267.97946	23079.17138	21389.0814	20265.80633	17457.22413	13343.54324	10468.76314	8816.571113	143622.6825
북동	30	대관	14182.01874	21391.07205	30481.05005	36506.75056	42618.53892	41378.94111	40085.07553	35566.51054	31366.86234	25378.61044	16044.91942	12381.94918	253905.1338
북동	45	대관	10107.61064	16398.20436	24658.01045	30258.97422	36473.5041	35829.38142	35144.12394	30451.38244	25826.68515	20034.37443	11990.40427	9028.366568	209259.159
북동	60	대관	8863.411859	13827.73318	20771.52248	25052.73416	30411.0857	29938.36345	29754.14101	25701.94793	21694.64258	16894.91322	10544.03254	8188.905677	176693.6034
북동	90	대관	9505.240107	12327.81357	16535.77817	18738.6008	21734.0932	21257.76221	21303.37248	19241.681	16881.09498	14090.15868	10290.63961	8827.939458	139406.5887
북	30	대관	5773.898757	12615.37172	25663.29768	34542.85046	41556.96549	41745.54548	39328.24054	34394.88954	27478.01411	18137.16066	8639.539668	5143.287539	215888.1323
북	45	대관	5989.735076	7252.726609	15230.65964	25836.36983	34262.91019	35848.91153	33586.46442	27980.80366	18284.59913	9975.944058	7305.558529	5812.758061	166544.569
북	60	대관	6919.043528	8057.434878	11440.66489	16294.81056	25355.44589	28204.32599	26267.83426	20340.95641	12146.42586	10069.69782	7974.814546	6591.613439	131538.2983
북	90	대관	8896.350399	9712.645029	12179.74883	12877.95549	14900.70644	15768.42555	15694.70425	14651.79236	12325.44644	10901.9303	9200.537766	8244.299693	106240.3324
수평	0	추풍	29523.02242	36828.53987	43919.34005	49531.2356	51668.47208	42075.4249	41572.70551	44269.36546	37230.22782	39266.99381	31986.44156	28335.67262	347786.9218
남	30	추풍	48451.41219	53330.92908	53545.20639	53894.59279	51183.86885	41083.38301	41556.99065	46998.81069	42976.59215	52322.02423	49927.20636	49213.22678	426507.2874
남	45	추풍	54002.88427	57232.49909	54039.77775	51702.02809	46912.70018	37573.62279	38451.91506	44692.64961	42540.8723	54627.49274	54867.17634	55679.64955	432087.3625
남	60	추풍	56377.87979	57810.34303	51543.65255	46740.53825	40285.16462	32332.71049	33523.97141	40098.05218	39888.43792	53842.13574	56606.27298	58845.29776	414137.5001
남	90	추풍	51178.53462	49066.52636	38451.06892	29892.59117	22347.88976	18802.02164	20021.97858	25512.19818	28773.91505	43420.01569	50233.99091	54650.97992	315072.0225
남동	30	추풍	42020.94404	47891.80599	49329.95507	51532.72365	50561.42092	41045.00572	41703.33306	45442.50536	40756.14239	47869.10839	43694.41416	42080.44599	396985.3978
남동	45	추풍	45020.23768	49744.84601	48364.83861	49029.78632	46690.49791	37961.57998	38988.91802	42802.1507	39693.60081	48545.03344	46133.98468	45616.40132	392983.0716
남동	60	추풍	45548.44469	48948.05212	45286.215	44777.46305	41201.10608	33553.16489	34814.74878	38522.55947	37003.73171	46787.80987	46020.44612	46675.50633	371402.8255
남동	90	추풍	39069.10508	39965.51083	33614.35085	31967.13362	27503.80837	22660.09516	24139.42541	26699.45603	27450.86009	36895.58496	38869.30552	41002.94355	284258.9049
남서	30	추풍	42599.48341	47635.53655	50439.21659	52474.03913	50512.12494	41064.0542	41022.536	45896.70649	41190.85195	47634.12372	44368.26432	42878.60802	399772.274
남서	45	추풍	45734.28815	49274.31	49858.46839	50241.8803	46652.7552	37995.42263	38238.81972	43475.0147	40277.2672	48359.17456	47219.92525	46809.22084	397072.2127
남서	60	추풍	46391.81572	48374.48301	47041.35762	46100.81898	41100.26869	33623.70545	34148.42621	39319.58974	37641.53273	46636.27993	47399.31215	48117.70666	376388.7693
남서	90	추풍	40046.38784	39302.99343	35343.51201	33135.75325	27347.97147	22825.01676	23665.92676	27368.68969	28077.54047	36748.08271	40244.63872	42495.19443	289259.0641
동	30	추풍	28388.94108	35340.99433	40610.27377	45850.20345	48236.09645	40352.03518	40663.90708	41841.84237	35595.40212	37447.07444	30526.60388	27252.47108	330166.4154
동	45	추풍	27118.72735	33493.81485	37480.69878	42406.48081	44122.04298	37327.8504	37912.9836	38374.38435	33319.1603	35259.45372	29166.40348	26230.56414	308301.316
동	60	추풍	25419.83016	31135.4181	33815.41002	38365.59594	39212.00382	33380.63395	34220.91497	34184.12158	30370.72662	32438.13379	27309.28932	25038.92031	281010.9229
동	90	추풍	20896.2973	24800.01977	25389.54835	29059.24127	28629.78315	24479.03823	25725.02956	25009.51153	23308.76564	25559.10397	22125.34574	21055.52185	216090.7427
서	30	추풍	28911.13779	35004.20193	42047.56731	47110.91372	48047.36156	40367.5335	39781.15178	42506.73696	36219.86646	37250.04395	31383.05301	28299.29262	333712.817
서	45	추풍	27833.44004	33052.10397	39277.05344	44026.56195	43881.0561	37378.21934	36920.09569	39288.59916	34112.27817	35055.59244	30132.19711	27623.33987	312988.5861
서	60	추풍	26405.55123	30596.65597	35703.32589	40114.05602	38914.82523	33497.61285	33274.67188	35138.46445	31243.98613	32278.22507	28230.69805	26315.37744	286037.7753
서	90	추풍	21656.33227	24286.35777	27048.5811	30463.98818	28209.12911	24481.85035	24742.95237	25620.92579	23878.8829	25091.86371	23343.63709	22174.06962	219742.2779
